# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, t_end(PM), wall_time, fate
8.75, 0.00, 0.0000, 0.0000, -1.1906e-05, 0.1535, 0.1535, 9.5630e-02, 8.5381e+02, 0.23544, a>0.4R_H
3.93, 0.00, 0.0232, 0.0000, -1.4673e-03, 0.0746, 0.0000, 2.1871e-02, 1.0000e+07, 2791.32652, tmax
7.16, 0.00, 0.0095, 0.0000, -3.9691e-05, 0.1190, 0.0001, 8.8247e-02, 1.0000e+07, 2751.43013, tmax
6.77, 0.00, 0.0331, 0.0000, 1.0060e-04, 0.1100, 0.0001, 1.1107e-01, 1.0000e+07, 2800.29227, tmax
5.86, 0.00, 0.0314, 0.0000, 4.2977e-04, 0.0950, 0.0001, 1.0136e-01, 1.0000e+07, 2821.19436, tmax
5.18, 0.00, 0.0269, 0.0000, 1.4910e-04, 0.0869, 0.0000, -3.7552e-03, 1.0000e+07, 2814.83229, tmax
6.01, 0.00, 0.0336, 0.0000, 1.7796e-04, 0.0970, 0.0001, -1.1510e-02, 1.0000e+07, 2703.50145, tmax
4.14, 0.00, 0.0239, 0.0000, -1.3046e-03, 0.0765, 0.0001, 2.6552e-02, 1.0000e+07, 2737.78151, tmax
7.66, 0.00, 0.0021, 0.0000, -4.2518e-05, 0.1352, 0.0000, 3.1895e-02, 1.0000e+07, 2834.56195, tmax
8.06, 0.00, 0.0006, 0.0000, -1.9273e-05, 0.1571, 0.0003, 3.2433e-02, 1.0000e+07, 2678.80199, tmax
6.30, 0.00, 0.0410, 0.0000, -1.1025e-04, 0.1014, 0.0001, 7.8816e-02, 1.0000e+07, 2691.11177, tmax
4.34, 0.00, 0.0246, 0.0000, -1.5163e-03, 0.0785, 0.0000, 4.1279e-02, 1.0000e+07, 2712.43539, tmax
7.07, 0.00, 0.0126, 0.0000, -1.3473e-05, 0.1167, 0.0001, 8.8658e-04, 1.0000e+07, 2683.25424, tmax
4.95, 0.00, 0.0261, 0.0000, 7.9235e-04, 0.0842, 0.0001, 9.2481e-02, 1.0000e+07, 2694.36162, tmax
5.67, 0.00, 0.0296, 0.0000, 3.2040e-04, 0.0926, 0.0000, 9.4607e-02, 1.0000e+07, 2686.81366, tmax
7.27, 0.00, 0.0068, 0.0000, -4.6454e-05, 0.1219, 0.0001, 9.0921e-02, 1.0000e+07, 2677.55587, tmax
4.70, 0.00, 0.0254, 0.0000, 9.0416e-04, 0.0819, 0.0001, 8.6990e-02, 1.0000e+07, 2698.79323, tmax
5.70, 0.00, 0.0298, 0.0000, -3.6525e-04, 0.0928, 0.0001, 2.5861e-02, 1.0000e+07, 2673.88967, tmax
3.89, 0.00, 0.0229, 0.0000, 8.4453e-04, 0.0742, 0.0000, -1.1936e-02, 1.0000e+07, 2814.71871, tmax
5.32, 0.00, 0.0275, 0.0000, 5.5062e-04, 0.0884, 0.0001, 9.6377e-02, 1.0000e+07, 2691.62351, tmax
7.93, 0.00, 0.0009, 0.0000, -3.9060e-05, 0.1483, 0.0002, 7.7271e-02, 1.0000e+07, 2678.94872, tmax
4.24, 0.00, 0.0247, 0.0000, 6.8563e-04, 0.0778, 0.0000, -1.2071e-02, 1.0000e+07, 2713.62161, tmax
6.99, 0.00, 0.0163, 0.0000, -9.3079e-05, 0.1146, 0.0000, 3.5821e-02, 1.0000e+07, 2675.92969, tmax
7.44, 0.00, 0.0041, 0.0000, -5.2532e-05, 0.1271, 0.0002, 6.0934e-02, 1.0000e+07, 2680.48410, tmax
4.51, 0.00, 0.0249, 0.0000, 1.7438e-03, 0.0801, 0.0001, 9.1349e-02, 1.0000e+07, 2705.65618, tmax
3.61, 0.00, 0.0333, 0.0001, 8.1476e-04, 0.0725, 0.0000, -1.1320e-02, 1.0000e+07, 2755.17835, tmax
5.44, 0.00, 0.0281, 0.0000, -1.5427e-04, 0.0896, 0.0001, 7.9855e-03, 1.0000e+07, 2687.35476, tmax
6.74, 0.00, 0.0359, 0.0000, 5.2741e-05, 0.1094, 0.0001, -5.9481e-03, 1.0000e+07, 2734.96109, tmax
3.54, 0.00, 0.0400, 0.0000, -1.0355e-03, 0.0736, 0.0001, 1.1554e-02, 1.0000e+07, 2823.69820, tmax
8.34, 0.00, 0.0003, 0.0000, -2.3260e-05, 0.1869, 0.0002, 3.9275e-02, 1.0000e+07, 2710.62277, tmax
8.56, 0.00, 0.0001, 0.0000, 2.6651e-06, 0.2170, 0.0077, 2.1643e-01, 5.9767e+03, 1.62970, a>0.4R_H
6.48, 0.00, 0.0471, 0.0000, 2.3654e-04, 0.1043, 0.0000, 1.1452e-01, 1.0000e+07, 2843.46185, tmax
5.59, 0.00, 0.0290, 0.0000, -4.7069e-04, 0.0915, 0.0001, 5.0605e-02, 1.0000e+07, 2685.02729, tmax
3.88, 0.00, 0.0228, 0.0000, -2.0793e-03, 0.0741, 0.0001, 5.8815e-02, 1.0000e+07, 2892.44323, tmax
6.55, 0.00, 0.0476, 0.0000, -1.5932e-04, 0.1052, 0.0001, 6.9425e-02, 1.0000e+07, 2690.89283, tmax
5.56, 0.00, 0.0288, 0.0000, -4.7382e-04, 0.0911, 0.0000, 4.3727e-02, 1.0000e+07, 2687.27379, tmax
7.61, 0.00, 0.0024, 0.0000, 3.0045e-05, 0.1334, 0.0002, 1.3354e-01, 1.0000e+07, 2675.90288, tmax
8.59, 0.00, 0.0001, 0.0000, -7.9042e-06, 0.2172, 0.0616, 1.9420e-01, 1.0929e+03, 0.29190, a>0.4R_H
7.77, 0.00, 0.0015, 0.0000, -4.5472e-05, 0.1400, 0.0001, 5.7979e-02, 1.0000e+07, 2686.32778, tmax
8.08, 0.00, 0.0006, 0.0000, -4.1475e-06, 0.1586, 0.0001, 1.2774e-01, 1.0000e+07, 2678.44506, tmax
8.58, 0.00, 0.0001, 0.0000, 4.3099e-06, 0.1656, 0.0916, 2.0233e-01, 9.5627e+02, 0.25247, a>0.4R_H
8.51, 0.00, 0.0002, 0.0000, -3.9393e-06, 0.2252, 0.0002, -2.3668e-02, 1.0000e+07, 2680.29814, tmax
8.81, 0.00, 0.0001, 0.0001, -5.3478e-06, 0.3081, 0.3081, 1.8623e-01, 8.5381e+02, 0.22389, a>0.4R_H
7.50, 0.00, 0.0034, 0.0000, 4.2754e-06, 0.1293, 0.0001, -4.4965e-03, 1.0000e+07, 2842.73036, tmax
8.57, 0.00, 0.0001, 0.0000, 5.1016e-06, 0.2182, 0.0099, 2.1904e-01, 1.9125e+03, 0.55021, a>0.4R_H
5.87, 0.00, 0.0316, 0.0000, -2.0525e-04, 0.0950, 0.0001, 1.8001e-02, 1.0000e+07, 2692.48114, tmax
6.69, 0.00, 0.0406, 0.0000, -2.7501e-05, 0.1080, 0.0001, 6.9288e-03, 1.0000e+07, 2684.17733, tmax
3.97, 0.00, 0.0234, 0.0000, -1.8582e-04, 0.0749, 0.0000, 7.6401e-02, 1.0000e+07, 2730.03267, tmax
5.36, 0.00, 0.0277, 0.0000, -2.3932e-04, 0.0889, 0.0000, 1.3059e-02, 1.0000e+07, 2689.30443, tmax
8.39, 0.00, 0.0002, 0.0000, -1.4586e-05, 0.1950, 0.0003, 8.5718e-02, 1.0000e+07, 2679.72984, tmax
7.31, 0.00, 0.0060, 0.0000, 2.2752e-05, 0.1231, 0.0001, -6.1975e-03, 1.0000e+07, 2803.20236, tmax
5.95, 0.00, 0.0326, 0.0000, -2.7948e-04, 0.0963, 0.0000, 2.7396e-02, 1.0000e+07, 2814.80485, tmax
6.60, 0.00, 0.0465, 0.0000, -1.6613e-04, 0.1065, 0.0001, 3.2367e-02, 1.0000e+07, 2768.04112, tmax
7.54, 0.00, 0.0030, 0.0000, -5.2182e-05, 0.1306, 0.0001, 6.8358e-02, 1.0000e+07, 2832.55715, tmax
8.78, 0.00, 0.0001, 0.0000, -1.7491e-05, 0.3135, 0.1491, 1.7723e-01, 9.2212e+02, 0.25628, a>0.4R_H
7.65, 0.00, 0.0022, 0.0000, -2.7763e-05, 0.1349, 0.0000, 1.2112e-02, 1.0000e+07, 2826.56070, tmax
8.97, 0.00, 0.0001, 0.0001, -1.1272e-05, 49529.3312, 1.0000, -1.0022e+00, 8.5381e+02, 0.22949, a<0
5.58, 0.00, 0.0289, 0.0000, 4.3085e-04, 0.0914, 0.0001, 9.7645e-02, 1.0000e+07, 2687.31755, tmax
6.11, 0.00, 0.0356, 0.0000, 6.9603e-05, 0.0985, 0.0001, 9.2279e-02, 1.0000e+07, 2800.94155, tmax
6.38, 0.00, 0.0439, 0.0000, -2.0968e-04, 0.1025, 0.0001, 4.4643e-02, 1.0000e+07, 2784.06402, tmax
8.84, 0.00, 0.0001, 0.0001, -1.4490e-05, 0.0573, 0.0573, 9.9701e-02, 8.5381e+02, 0.27067, a>0.4R_H
8.32, 0.00, 0.0003, 0.0000, -1.8309e-05, 0.1837, 0.0001, 1.9982e-02, 1.0000e+07, 2719.65286, tmax
7.19, 0.00, 0.0087, 0.0000, 7.1206e-05, 0.1198, 0.0001, 1.2764e-01, 1.0000e+07, 2680.60982, tmax
7.08, 0.00, 0.0122, 0.0000, 1.2285e-05, 0.1171, 0.0000, 1.0939e-01, 1.0000e+07, 2684.43641, tmax
8.27, 0.00, 0.0003, 0.0000, 1.1647e-05, 0.1769, 0.0000, 1.8244e-01, 1.0000e+07, 2674.92981, tmax
7.02, 0.00, 0.0148, 0.0000, -2.3614e-05, 0.1155, 0.0001, 8.7074e-03, 1.0000e+07, 2833.34060, tmax
7.48, 0.00, 0.0036, 0.0000, -1.9371e-05, 0.1284, 0.0001, 5.0900e-03, 1.0000e+07, 2831.86275, tmax
8.18, 0.00, 0.0004, 0.0000, 8.3509e-07, 0.1672, 0.0001, -1.1709e-02, 1.0000e+07, 2832.21854, tmax
6.81, 0.00, 0.0293, 0.0000, -1.4358e-04, 0.1107, 0.0001, 6.0349e-02, 1.0000e+07, 2680.06649, tmax
5.91, 0.00, 0.0321, 0.0000, 1.6003e-04, 0.0957, 0.0001, -1.2405e-02, 1.0000e+07, 2686.77780, tmax
5.45, 0.00, 0.0281, 0.0000, -3.2165e-04, 0.0898, 0.0001, 1.8514e-02, 1.0000e+07, 2846.35226, tmax
8.44, 0.00, 0.0002, 0.0000, -4.9028e-06, 0.2054, 0.0001, 1.4668e-01, 1.0000e+07, 2831.59351, tmax
6.47, 0.00, 0.0468, 0.0000, -1.7756e-04, 0.1041, 0.0001, 4.5320e-02, 1.0000e+07, 2848.52562, tmax
4.23, 0.00, 0.0252, 0.0000, -1.5521e-03, 0.0781, 0.0000, 6.0929e-02, 1.0000e+07, 2875.83392, tmax
5.77, 0.00, 0.0305, 0.0000, 4.3470e-04, 0.0938, 0.0000, 1.0450e-01, 1.0000e+07, 2842.97579, tmax
5.43, 0.00, 0.0280, 0.0000, -5.5658e-04, 0.0896, 0.0002, 4.3253e-02, 1.0000e+07, 2840.16870, tmax
3.62, 0.00, 0.0314, 0.0000, -1.3286e-05, 0.0724, 0.0000, -1.8777e-03, 1.0000e+07, 2907.85019, tmax
8.03, 0.00, 0.0007, 0.0000, 8.0785e-06, 0.1545, 0.0001, 1.4547e-01, 1.0000e+07, 2678.79904, tmax
5.40, 0.00, 0.0278, 0.0000, -4.5938e-05, 0.0893, 0.0001, 1.1383e-03, 1.0000e+07, 2694.37451, tmax
4.46, 0.00, 0.0248, 0.0000, 8.4697e-04, 0.0796, 0.0001, 8.5543e-02, 1.0000e+07, 2705.59302, tmax
7.45, 0.00, 0.0040, 0.0000, 2.7737e-05, 0.1275, 0.0000, -1.2167e-02, 1.0000e+07, 2744.88366, tmax
7.92, 0.00, 0.0009, 0.0000, 6.4324e-06, 0.1474, 0.0001, 1.4813e-01, 1.0000e+07, 2739.89703, tmax
4.73, 0.00, 0.0255, 0.0000, -9.2607e-04, 0.0823, 0.0000, 3.4445e-02, 1.0000e+07, 2695.30038, tmax
4.43, 0.00, 0.0247, 0.0000, -1.0487e-03, 0.0794, 0.0000, 2.5832e-02, 1.0000e+07, 2711.33390, tmax
8.36, 0.00, 0.0002, 0.0000, -4.8979e-06, 0.1900, 0.0001, 1.6156e-02, 1.0000e+07, 2678.87454, tmax
7.15, 0.00, 0.0098, 0.0000, -1.2754e-06, 0.1185, 0.0001, 4.5750e-03, 1.0000e+07, 2674.47343, tmax
5.84, 0.00, 0.0312, 0.0000, 1.0929e-04, 0.0947, 0.0001, 9.0809e-02, 1.0000e+07, 2687.08369, tmax
8.12, 0.00, 0.0005, 0.0000, -1.5122e-05, 0.1617, 0.0001, 3.1497e-02, 1.0000e+07, 2684.46610, tmax
3.99, 0.00, 0.0235, 0.0000, 2.3161e-03, 0.0751, 0.0000, 8.4607e-02, 1.0000e+07, 2740.75668, tmax
4.94, 0.00, 0.0261, 0.0000, 2.4982e-04, 0.0843, 0.0001, -8.5827e-03, 1.0000e+07, 2706.14871, tmax
6.31, 0.00, 0.0414, 0.0000, -1.0344e-04, 0.1015, 0.0001, 8.1472e-02, 1.0000e+07, 2736.92968, tmax
6.87, 0.00, 0.0242, 0.0000, -6.9237e-06, 0.1118, 0.0001, 5.0567e-03, 1.0000e+07, 2739.37646, tmax
5.37, 0.00, 0.0277, 0.0000, -2.9971e-04, 0.0889, 0.0001, 1.3965e-02, 1.0000e+07, 2676.20450, tmax
5.24, 0.00, 0.0271, 0.0000, 3.4625e-04, 0.0876, 0.0001, 8.8063e-02, 1.0000e+07, 2756.38344, tmax
3.52, 0.00, 0.0429, 0.0001, 1.3624e-03, 0.0748, 0.0001, -1.2884e-02, 1.0000e+07, 2767.18612, tmax
5.81, 0.00, 0.0309, 0.0000, -4.5941e-05, 0.0944, 0.0000, 4.1897e-03, 1.0000e+07, 2688.85385, tmax
8.45, 0.00, 0.0002, 0.0000, -9.5318e-06, 0.2078, 0.0002, -2.1810e-02, 1.0000e+07, 2687.10316, tmax
8.67, 0.00, 0.0001, 0.0000, -1.0598e-05, 0.1921, 0.1479, 1.4491e-01, 9.2212e+02, 0.24068, a>0.4R_H
7.28, 0.00, 0.0066, 0.0000, 2.5241e-05, 0.1222, 0.0002, -1.4652e-02, 1.0000e+07, 2711.98086, tmax
6.13, 0.00, 0.0360, 0.0000, 2.1260e-04, 0.0988, 0.0000, 1.0277e-01, 1.0000e+07, 2687.26734, tmax
8.25, 0.00, 0.0003, 0.0000, -1.9565e-05, 0.1744, 0.0002, 1.9697e-02, 1.0000e+07, 2682.69285, tmax
6.61, 0.00, 0.0460, 0.0000, -5.6459e-05, 0.1062, 0.0000, 9.2703e-02, 1.0000e+07, 2689.73351, tmax
3.84, 0.00, 0.0224, 0.0000, -2.0979e-03, 0.0738, 0.0001, 3.9671e-02, 1.0000e+07, 2736.15010, tmax
5.00, 0.00, 0.0263, 0.0000, 4.2202e-04, 0.0850, 0.0001, -1.2462e-02, 1.0000e+07, 2842.58911, tmax
4.84, 0.00, 0.0258, 0.0000, 4.0722e-04, 0.0833, 0.0000, -8.7143e-03, 1.0000e+07, 2850.54752, tmax
7.85, 0.00, 0.0012, 0.0000, -3.6114e-05, 0.1441, 0.0002, 5.6453e-02, 1.0000e+07, 2680.16601, tmax
3.77, 0.00, 0.0212, 0.0000, 9.7261e-04, 0.0731, 0.0001, -1.1517e-02, 1.0000e+07, 2742.49414, tmax
7.59, 0.00, 0.0026, 0.0000, 1.3389e-05, 0.1326, 0.0001, -9.9997e-03, 1.0000e+07, 2752.15665, tmax
4.06, 0.00, 0.0237, 0.0000, 2.0531e-04, 0.0757, 0.0001, 7.7770e-02, 1.0000e+07, 2799.43463, tmax
6.28, 0.00, 0.0403, 0.0000, -2.4649e-04, 0.1010, 0.0001, 4.6602e-02, 1.0000e+07, 2690.90136, tmax
4.67, 0.00, 0.0253, 0.0000, 7.3622e-04, 0.0816, 0.0000, 8.8295e-02, 1.0000e+07, 2751.28651, tmax
6.03, 0.00, 0.0339, 0.0000, -5.2068e-06, 0.0973, 0.0001, 8.9036e-02, 1.0000e+07, 2760.35864, tmax
7.90, 0.00, 0.0010, 0.0000, 1.0549e-05, 0.1465, 0.0001, 1.3922e-01, 1.0000e+07, 2760.68721, tmax
3.92, 0.00, 0.0231, 0.0000, -2.3494e-03, 0.0745, 0.0001, 5.1195e-02, 1.0000e+07, 2735.38104, tmax
5.96, 0.00, 0.0328, 0.0000, 9.2498e-05, 0.0962, 0.0001, -9.5772e-03, 1.0000e+07, 2792.31751, tmax
7.98, 0.00, 0.0008, 0.0000, 6.0683e-06, 0.1515, 0.0001, 1.4352e-01, 1.0000e+07, 2684.28315, tmax
4.71, 0.00, 0.0254, 0.0000, -9.0114e-04, 0.0820, 0.0001, 6.4692e-02, 1.0000e+07, 2695.99950, tmax
5.55, 0.00, 0.0287, 0.0000, -4.2969e-04, 0.0912, 0.0002, 6.8054e-02, 1.0000e+07, 2735.86658, tmax
8.74, 0.00, 0.0000, 0.0000, -1.4655e-05, 0.0552, 0.0552, 9.0030e-02, 8.5381e+02, 0.26585, a>0.4R_H
8.13, 0.00, 0.0005, 0.0000, -3.9198e-06, 0.1626, 0.0001, -1.9191e-02, 1.0000e+07, 2676.05527, tmax
8.77, 0.00, 0.0001, 0.0000, -1.3786e-06, 0.2946, 0.1248, 1.2734e-01, 8.8797e+02, 0.25365, a>0.4R_H
8.94, 0.00, 0.1400, 0.0784, 9.2130e-03, 0.8852, 0.5864, -9.5061e-02, 1.8442e+03, 0.54439, a>0.4R_H
3.73, 0.00, 0.0202, 0.0000, -6.5199e-04, 0.0726, 0.0002, 7.9864e-03, 1.0000e+07, 2804.37543, tmax
5.85, 0.00, 0.0313, 0.0000, -1.1503e-04, 0.0948, 0.0001, 8.1397e-02, 1.0000e+07, 2772.85752, tmax
4.96, 0.00, 0.0261, 0.0000, -3.7238e-04, 0.0846, 0.0000, 7.1848e-02, 1.0000e+07, 2697.85968, tmax
7.35, 0.00, 0.0053, 0.0000, -1.9471e-06, 0.1243, 0.0001, 1.0985e-01, 1.0000e+07, 2831.17126, tmax
6.18, 0.00, 0.0373, 0.0000, -2.4793e-04, 0.0994, 0.0001, 3.2530e-02, 1.0000e+07, 2687.25042, tmax
7.72, 0.00, 0.0018, 0.0000, 3.2527e-06, 0.1378, 0.0001, -1.1757e-02, 1.0000e+07, 2731.58937, tmax
3.58, 0.00, 0.0369, 0.0000, 1.5434e-04, 0.0727, 0.0000, -2.5547e-03, 1.0000e+07, 2830.54286, tmax
4.66, 0.00, 0.0253, 0.0000, -2.7166e-04, 0.0815, 0.0001, 7.6283e-02, 1.0000e+07, 2795.40453, tmax
5.07, 0.00, 0.0265, 0.0000, -7.5972e-04, 0.0856, 0.0000, 5.5945e-02, 1.0000e+07, 2839.88768, tmax
4.31, 0.00, 0.0245, 0.0000, 3.0126e-04, 0.0782, 0.0001, 7.9147e-02, 1.0000e+07, 2793.67670, tmax
7.52, 0.00, 0.0032, 0.0000, 8.0151e-06, 0.1301, 0.0001, -1.2679e-03, 1.0000e+07, 2796.17109, tmax
8.79, 0.00, 0.0001, 0.0001, -1.1783e-05, 0.2290, 0.2290, 1.0967e-01, 8.5381e+02, 0.24757, a>0.4R_H
3.64, 0.00, 0.0267, 0.0000, 5.2314e-03, 0.0723, 0.0001, 8.4617e-02, 1.0000e+07, 2913.12125, tmax
5.90, 0.00, 0.0319, 0.0000, -1.4037e-04, 0.0954, 0.0000, 8.4347e-02, 1.0000e+07, 2835.79925, tmax
6.75, 0.00, 0.0350, 0.0000, 1.4970e-04, 0.1094, 0.0000, 1.1523e-01, 1.0000e+07, 2699.95974, tmax
4.97, 0.00, 0.0262, 0.0000, -8.0328e-04, 0.0846, 0.0000, 3.7299e-02, 1.0000e+07, 2839.96071, tmax
8.14, 0.00, 0.0005, 0.0000, -1.6073e-05, 0.1637, 0.0001, 8.5533e-03, 1.0000e+07, 2838.10989, tmax
4.93, 0.00, 0.0260, 0.0000, 1.2140e-03, 0.0843, 0.0001, 9.2017e-02, 1.0000e+07, 2805.32334, tmax
7.24, 0.00, 0.0074, 0.0000, -7.2057e-05, 0.1211, 0.0001, 3.5697e-02, 1.0000e+07, 2828.38415, tmax
8.63, 0.00, 0.0001, 0.0000, 4.3215e-06, 0.1722, 0.1083, 2.3313e-01, 9.5627e+02, 0.27894, a>0.4R_H
7.03, 0.00, 0.0144, 0.0000, -8.6389e-05, 0.1158, 0.0001, 6.5926e-02, 1.0000e+07, 2835.30287, tmax
5.39, 0.00, 0.0278, 0.0000, 4.3740e-04, 0.0892, 0.0000, 9.3046e-02, 1.0000e+07, 2699.21441, tmax
6.50, 0.00, 0.0474, 0.0000, -1.2494e-04, 0.1047, 0.0001, 7.9026e-02, 1.0000e+07, 2701.59207, tmax
8.09, 0.00, 0.0006, 0.0000, -1.4322e-05, 0.1595, 0.0001, 1.1411e-01, 1.0000e+07, 2763.95675, tmax
7.67, 0.00, 0.0020, 0.0000, -4.1458e-05, 0.1357, 0.0001, 7.9161e-02, 1.0000e+07, 2700.47674, tmax
8.54, 0.00, 0.0001, 0.0000, -2.1752e-06, 0.2339, 0.0002, 3.3783e-03, 1.0000e+07, 2712.08158, tmax
3.98, 0.00, 0.0234, 0.0000, -1.8891e-03, 0.0750, 0.0001, 5.6901e-02, 1.0000e+07, 2772.65787, tmax
8.15, 0.00, 0.0005, 0.0000, -2.7027e-05, 0.1641, 0.0001, 8.2432e-02, 1.0000e+07, 2737.19992, tmax
7.12, 0.00, 0.0108, 0.0000, -3.6572e-05, 0.1180, 0.0000, 9.6368e-02, 1.0000e+07, 2681.62378, tmax
6.36, 0.00, 0.0432, 0.0000, 1.9998e-04, 0.1025, 0.0001, 1.0749e-01, 1.0000e+07, 2680.62980, tmax
5.78, 0.00, 0.0306, 0.0000, 2.2093e-04, 0.0938, 0.0000, -1.1964e-02, 1.0000e+07, 2784.15541, tmax
7.81, 0.00, 0.0013, 0.0000, 1.7470e-05, 0.1420, 0.0001, -9.3054e-03, 1.0000e+07, 2731.54927, tmax
4.64, 0.00, 0.0252, 0.0000, -1.0848e-03, 0.0813, 0.0001, 3.6438e-02, 1.0000e+07, 2764.48294, tmax
4.22, 0.00, 0.0445, 0.0000, 1.0544e-03, 0.0968, 0.0000, 8.7037e-02, 1.0000e+07, 2812.02761, tmax
8.41, 0.00, 0.0002, 0.0000, 1.3539e-07, 0.1995, 0.0000, 1.6862e-01, 1.0000e+07, 2708.94361, tmax
8.38, 0.00, 0.0002, 0.0000, -4.8148e-06, 0.1933, 0.0002, -2.8850e-02, 1.0000e+07, 2678.44494, tmax
7.29, 0.00, 0.0064, 0.0000, -5.1666e-05, 0.1225, 0.0001, 2.8389e-02, 1.0000e+07, 2677.73312, tmax
6.72, 0.00, 0.0378, 0.0000, 9.6997e-05, 0.1089, 0.0001, 1.1100e-01, 1.0000e+07, 2682.27658, tmax
4.54, 0.00, 0.0250, 0.0000, -1.1457e-03, 0.0804, 0.0000, 5.6889e-02, 1.0000e+07, 2734.61986, tmax
6.43, 0.00, 0.0456, 0.0000, -8.3547e-05, 0.1034, 0.0002, 8.2069e-02, 1.0000e+07, 2729.24166, tmax
5.80, 0.00, 0.0308, 0.0000, -1.7416e-04, 0.0942, 0.0001, 8.1229e-02, 1.0000e+07, 2693.89201, tmax
6.90, 0.00, 0.0219, 0.0000, -1.0095e-04, 0.1127, 0.0001, 3.2437e-02, 1.0000e+07, 2677.78792, tmax
4.12, 0.00, 0.0239, 0.0000, -1.5014e-03, 0.0763, 0.0000, 3.0197e-02, 1.0000e+07, 2889.97219, tmax
7.62, 0.00, 0.0024, 0.0000, -4.1833e-05, 0.1336, 0.0000, 5.6150e-02, 1.0000e+07, 2758.92912, tmax
8.62, 0.00, 0.0001, 0.0000, -1.2834e-05, 0.2046, 0.0200, 1.7506e-01, 1.2295e+03, 0.34716, a>0.4R_H
5.15, 0.00, 0.0268, 0.0000, -5.6819e-04, 0.0864, 0.0001, 6.2818e-02, 1.0000e+07, 2685.66674, tmax
6.64, 0.00, 0.0444, 0.0000, -9.8927e-05, 0.1074, 0.0001, 8.5976e-02, 1.0000e+07, 2692.81330, tmax
8.85, 0.00, 0.0001, 0.0001, -8.9606e-06, 0.1033, 0.1033, 2.1919e-01, 8.5381e+02, 0.22926, a>0.4R_H
8.10, 0.00, 0.0005, 0.0000, -2.1717e-05, 0.1601, 0.0001, 1.2184e-01, 1.0000e+07, 2762.43985, tmax
8.05, 0.00, 0.0006, 0.0000, -1.1676e-06, 0.1562, 0.0002, -2.3522e-02, 1.0000e+07, 2792.15436, tmax
5.11, 0.00, 0.0267, 0.0000, -5.0577e-04, 0.0861, 0.0001, 6.8826e-02, 1.0000e+07, 2715.92515, tmax
7.33, 0.00, 0.0057, 0.0000, 2.9912e-05, 0.1237, 0.0001, 1.2280e-01, 1.0000e+07, 2691.51729, tmax
8.02, 0.00, 0.0007, 0.0000, -6.8471e-07, 0.1540, 0.0002, -1.9317e-02, 1.0000e+07, 2670.28231, tmax
8.88, 0.00, 0.0003, 0.0003, -1.1391e-05, 0.3097, 0.3097, 2.3912e-01, 8.5381e+02, 0.22536, a>0.4R_H
8.29, 0.00, 0.0003, 0.0000, -1.7086e-05, 0.1796, 0.0001, 1.0539e-01, 1.0000e+07, 2798.50947, tmax
4.74, 0.00, 0.0255, 0.0000, 2.7157e-04, 0.0822, 0.0000, 8.5410e-02, 1.0000e+07, 2720.17917, tmax
6.25, 0.00, 0.0394, 0.0000, 1.5761e-04, 0.1005, 0.0001, 1.0629e-01, 1.0000e+07, 2763.01321, tmax
7.69, 0.00, 0.0019, 0.0000, -4.0194e-05, 0.1365, 0.0001, 4.1675e-02, 1.0000e+07, 2808.24220, tmax
8.82, 0.00, 0.0000, 0.0000, -1.2849e-05, 0.2696, 0.2696, 4.4476e-03, 8.5381e+02, 0.25769, a>0.4R_H
7.41, 0.00, 0.0045, 0.0000, -1.0958e-05, 0.1263, 0.0001, 1.0958e-01, 1.0000e+07, 2690.91421, tmax
5.99, 0.00, 0.0333, 0.0000, 1.8852e-04, 0.0967, 0.0001, -1.1391e-02, 1.0000e+07, 2849.89814, tmax
8.07, 0.00, 0.0006, 0.0000, -2.9878e-05, 0.1578, 0.0001, 1.0055e-01, 1.0000e+07, 2760.00147, tmax
3.90, 0.00, 0.0230, 0.0000, -2.4076e-03, 0.0743, 0.0001, 5.1001e-02, 1.0000e+07, 2780.48624, tmax
3.60, 0.00, 0.0349, 0.0000, -2.2782e-03, 0.0725, 0.0001, 3.2717e-02, 1.0000e+07, 2750.06845, tmax
8.95, 0.00, 0.0238, 0.0238, -1.5094e-02, 48286.8735, 1.0000, -1.0024e+00, 8.5381e+02, 0.23833, a<0
5.16, 0.00, 0.0268, 0.0000, 2.7154e-04, 0.0866, 0.0000, -1.0604e-02, 1.0000e+07, 2700.49024, tmax
4.08, 0.00, 0.0238, 0.0000, 1.0090e-04, 0.0760, 0.0000, 1.4496e-04, 1.0000e+07, 2746.48821, tmax
8.92, 0.00, 0.0005, 0.0005, -7.7820e-06, 48360.6242, 1.0000, -1.0024e+00, 8.5381e+02, 0.22902, a<0
4.07, 0.00, 0.0237, 0.0000, 6.9116e-04, 0.0756, 0.0000, -1.0554e-02, 1.0000e+07, 2892.02240, tmax
6.08, 0.00, 0.0349, 0.0000, 3.8348e-05, 0.0981, 0.0000, -2.9347e-03, 1.0000e+07, 2689.17418, tmax
4.92, 0.00, 0.0260, 0.0000, -5.9903e-04, 0.0841, 0.0001, 6.7839e-02, 1.0000e+07, 2776.28410, tmax
7.20, 0.00, 0.0084, 0.0000, 1.1797e-05, 0.1201, 0.0000, -5.9082e-03, 1.0000e+07, 2722.51478, tmax
6.16, 0.00, 0.0368, 0.0000, -2.6252e-04, 0.0991, 0.0002, 5.9978e-02, 1.0000e+07, 2797.93021, tmax
