# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, t_end(PM), wall_time, fate
5.86, 0.00, 0.5277, 0.0012, 2.4164e-01, 23.8857, 0.0005, -2.0587e+00, 2.1557e+06, 668.53328, a<0
7.99, 0.00, 0.0198, 0.0000, 1.2534e+00, 0.1453, 0.0004, 1.1436e-01, 1.0000e+07, 2103.47761, tmax
5.91, 0.00, 0.4461, 0.0001, 4.4055e-01, 0.3369, 0.0003, -1.2929e+00, 3.6095e+06, 1000.63597, collision
5.66, 0.00, 0.5092, 0.0001, 1.3754e+00, 0.7228, 0.0001, 2.2948e+00, 1.9196e+06, 597.01496, collision
5.95, 0.00, 0.5762, 0.0008, -8.0934e+00, 0.5964, 0.0002, -6.1864e-01, 1.4819e+06, 487.96486, collision
6.83, 0.00, 0.5282, 0.0001, -6.9466e+00, 0.6160, 0.0006, -5.5467e-01, 8.2387e+06, 1835.13361, collision
5.33, 0.00, 0.4364, 0.0004, -4.6239e+00, 0.5598, 0.0005, -5.7781e-01, 1.4264e+06, 473.51198, collision
7.02, 0.00, 0.2519, 0.0013, 1.2758e+00, 0.2464, 0.0006, 1.1432e-01, 1.0000e+07, 2211.61034, tmax
5.30, 0.00, 0.6576, 0.0003, -1.4827e-01, 0.6000, 0.0003, 9.9261e-01, 6.4849e+05, 263.67786, d<R_roche
8.85, 0.00, 0.0002, 0.0002, 2.2353e-03, 0.0921, 0.0921, 1.3096e-01, 8.5381e+02, 0.50392, a>0.4R_H
8.66, 0.00, 0.0002, 0.0002, 2.2410e-03, 0.0562, 0.0562, 2.1560e-01, 8.5381e+02, 0.50181, a>0.4R_H
5.12, 0.00, 0.3252, 0.0001, 5.0697e-01, 0.2598, 0.0004, -3.8742e+00, 1.5173e+06, 524.16801, collision
5.99, 0.00, 0.3910, 0.0001, 1.2202e+00, 0.3190, 0.0004, -9.7318e+00, 2.6794e+06, 835.16169, collision
5.79, 0.00, 0.4617, 0.0008, 1.2114e+00, 0.5138, 0.0002, 4.1766e+00, 2.6704e+06, 772.15568, collision
4.48, 0.00, 0.3065, 0.0003, -1.3451e+01, 0.2210, 0.0006, -4.7196e-01, 5.2637e+05, 226.50077, collision
5.97, 0.00, 0.5938, 0.0005, 2.9260e-01, 0.7939, 0.0002, 3.7996e+00, 1.4240e+06, 466.34801, a>0.4R_H
6.28, 0.00, 148.8059, 0.0010, -2.6161e+00, 0.5932, 0.0002, -6.8044e-01, 2.7259e+06, 776.71274, a<0
5.35, 0.00, 0.6036, 0.0004, 1.7908e-01, 74733.0021, 0.0007, -1.0098e+00, 9.4603e+05, 371.11514, a<0
3.71, 0.00, 0.3110, 0.0006, 8.6368e-01, 0.3346, 0.0011, 2.6534e-01, 1.6647e+05, 91.55051, collision
3.59, 0.00, 0.3225, 0.0011, 2.6212e+00, 0.3753, 0.0026, 1.7981e-01, 1.9292e+05, 107.17032, collision
8.62, 0.00, 0.0002, 0.0001, 3.0437e-03, 0.1936, 0.0430, 1.7293e-01, 1.1612e+03, 0.68079, a>0.4R_H
8.72, 0.00, 0.0002, 0.0002, 2.2405e-03, 0.0981, 0.0981, 1.5458e-01, 8.5381e+02, 0.50186, a>0.4R_H
6.04, 0.00, 0.5673, 0.0015, 3.9608e-01, 23024.5212, 0.0005, -1.0179e+00, 2.8619e+06, 867.33348, a<0
8.11, 0.00, 0.0143, 0.0001, 1.2493e+00, 0.1572, 0.0003, 7.5822e-02, 1.0000e+07, 2101.96732, tmax
7.74, 0.00, 0.0317, 0.0000, 1.2500e+00, 0.1351, 0.0002, 9.7431e-03, 1.0000e+07, 2105.24473, tmax
4.33, 0.00, 0.5220, 0.0002, -3.0662e+00, 0.7482, 0.0010, -6.1986e-01, 3.7437e+05, 170.73348, collision
7.00, 0.00, 0.2998, 0.0012, 1.3535e+00, 0.2849, 0.0004, -1.5319e-02, 1.0000e+07, 2282.36915, tmax
4.83, 0.00, 0.3781, 0.0001, -3.1758e+00, 0.3455, 0.0004, -4.7543e-01, 3.2673e+05, 156.02274, collision
6.57, 0.00, 0.5441, 0.0019, 6.0438e-01, 0.8437, 0.0003, 2.3888e+00, 4.9739e+06, 1245.17501, a>0.4R_H
4.13, 0.00, 0.6224, 0.0002, -2.8868e-01, 0.5339, 0.0005, 8.0240e-01, 2.8712e+05, 139.82016, d<R_roche
5.89, 0.00, 0.5619, 0.0011, 4.3964e-01, 0.4718, 0.0003, -2.4026e+00, 1.9670e+06, 611.45561, collision
5.50, 0.00, 0.5103, 0.0001, 1.8673e-01, 0.8751, 0.0002, 5.8986e+00, 8.9254e+05, 334.97841, a>0.4R_H
6.06, 0.00, 0.6677, 0.0013, 2.4536e-01, 2161.1388, 0.0002, -1.0832e+00, 4.9426e+06, 1261.73480, a<0
8.80, 0.00, 0.0002, 0.0002, 2.2398e-03, 0.2694, 0.2694, 3.8503e-03, 8.5381e+02, 0.50243, a>0.4R_H
8.34, 0.00, 0.0023, 0.0000, 1.2403e+00, 0.1812, 0.0002, 3.3240e-02, 1.0000e+07, 2115.78047, tmax
4.02, 0.00, 0.3057, 0.0005, 2.2183e-01, 0.3007, 0.0001, 3.0732e+01, 2.8652e+05, 142.11259, collision
6.46, 0.00, 0.2696, 0.0007, 1.2412e+00, 0.2298, 0.0005, 8.2706e-02, 1.0000e+07, 2155.18052, tmax
6.31, 0.00, 0.5619, 0.0017, 4.2782e-01, 208.6504, 0.0003, -1.2305e+00, 2.9006e+06, 822.37338, a<0
8.18, 0.00, 0.0056, 0.0002, 1.2483e+00, 0.1577, 0.0005, 1.3171e-01, 1.0000e+07, 2109.76831, tmax
4.23, 0.00, 0.4024, 0.0002, -3.9541e-01, 0.2344, 0.0003, -1.0163e+00, 2.5324e+05, 118.25724, d<R_roche
6.89, 0.00, 0.2766, 0.0009, 1.2463e+00, 0.2278, 0.0003, 4.3475e-02, 1.0000e+07, 2148.87626, tmax
8.70, 0.00, 0.0002, 0.0001, 2.4084e-03, 0.1518, 0.0742, 1.6266e-01, 9.2212e+02, 0.54112, a>0.4R_H
6.85, 0.00, 0.5001, 0.0002, 8.1550e-01, 0.7049, 0.0004, 2.6050e+00, 7.9344e+06, 1893.82919, a>0.4R_H
6.92, 0.00, 0.0969, 0.0003, 1.2510e+00, 0.1229, 0.0005, 5.2632e-02, 1.0000e+07, 2146.05646, tmax
8.35, 0.00, 0.0023, 0.0000, 1.2398e+00, 0.1810, 0.0007, 1.1362e-01, 1.0000e+07, 2117.05465, tmax
5.67, 0.00, 0.6759, 0.0003, 2.6183e-01, 246032.7160, 0.0004, -1.0041e+00, 2.4415e+06, 736.09618, a<0
5.27, 0.00, 0.6643, 0.0000, -5.1910e-01, 0.7606, 0.0002, 1.7251e+00, 6.6061e+05, 264.22341, d<R_roche
6.53, 0.00, 0.6530, 0.0020, 5.3832e-01, 226.0312, 0.0003, -1.2489e+00, 6.5307e+06, 1571.24036, a<0
6.13, 0.00, 0.6125, 0.0005, 5.0308e-01, 20067.3911, 0.0002, -1.0200e+00, 5.2578e+06, 1312.95040, a<0
4.39, 0.00, 0.4828, 0.0006, -4.2503e-01, 0.7784, 0.0008, 4.6882e+00, 1.5594e+05, 83.87258, d<R_roche
4.55, 0.00, 0.3232, 0.0003, -1.1474e+02, 0.2449, 0.0004, -3.3800e-01, 5.5639e+05, 236.45353, collision
3.94, 0.00, 0.3003, 0.0002, -9.3176e+00, 0.3175, 0.0013, -4.5582e-01, 2.5866e+05, 131.27553, collision
7.15, 0.00, 0.4805, 0.0012, 8.5711e-01, 0.6803, 0.0004, 1.7655e+00, 8.1892e+06, 1908.91280, a>0.4R_H
4.40, 0.00, 0.5177, 0.0003, -4.5173e-02, 0.8700, 0.0010, 3.3925e+00, 2.2872e+05, 123.13826, d<R_roche
6.86, 0.00, 0.5729, 0.0007, 3.1494e+00, 0.9500, 0.0004, -6.8528e-01, 8.0969e+06, 1904.95494, collision
5.87, 0.00, 0.5722, 0.0002, 4.0611e-01, 1013.9556, 0.0001, -1.1119e+00, 3.5778e+06, 963.55262, a<0
6.84, 0.00, 0.4536, 0.0011, 7.8379e-01, 0.6489, 0.0001, 2.1747e+00, 8.9130e+06, 1961.17583, a>0.4R_H
7.55, 0.00, 0.1005, 0.0005, 1.2628e+00, 0.1258, 0.0002, 3.0203e-03, 1.0000e+07, 2153.27859, tmax
4.15, 0.00, 0.3053, 0.0004, -3.2711e+01, 0.2936, 0.0004, -4.8925e-01, 3.6034e+05, 171.81457, collision
7.19, 0.00, 0.3821, 0.0009, 9.4942e-01, 0.6735, 0.0005, 1.8347e+00, 9.1267e+06, 2120.59495, a>0.4R_H
4.09, 0.00, 0.6036, 0.0001, -3.9072e-01, 0.8050, 0.0003, 1.7214e+00, 2.8552e+05, 140.17516, d<R_roche
7.58, 0.00, 0.0873, 0.0005, 1.2578e+00, 0.1255, 0.0000, 8.1293e-02, 1.0000e+07, 2139.10275, tmax
7.70, 0.00, 0.0584, 0.0001, 1.2490e+00, 0.1328, 0.0002, -2.2118e-03, 1.0000e+07, 2112.37023, tmax
8.45, 0.00, 0.0023, 0.0000, 1.2389e+00, 0.1956, 0.0006, 1.3297e-02, 1.0000e+07, 2118.74005, tmax
8.67, 0.00, 0.0002, 0.0001, 2.3115e-03, 0.1044, 0.0748, 1.2629e-01, 8.8797e+02, 0.52265, a>0.4R_H
7.76, 0.00, 0.0703, 0.0001, 1.2575e+00, 0.1349, 0.0002, 3.1874e-02, 1.0000e+07, 2115.01702, tmax
3.73, 0.00, 0.3716, 0.0008, -7.7686e-01, 0.4818, 0.0010, 1.6908e+00, 1.6697e+05, 91.37861, collision
8.96, 0.00, 0.0002, 0.0002, 2.2378e-03, 38245.4146, 1.0000, -1.0026e+00, 8.5381e+02, 0.50711, a<0
7.10, 0.00, 0.2362, 0.0012, 1.2797e+00, 0.2350, 0.0002, 1.3711e-02, 1.0000e+07, 2204.80265, tmax
7.57, 0.00, 0.0991, 0.0007, 1.2603e+00, 0.1296, 0.0003, 6.8860e-02, 1.0000e+07, 2161.86801, tmax
6.70, 0.00, 0.5073, 0.0001, 6.5825e-01, 58717.3524, 0.0001, -1.0074e+00, 6.7404e+06, 1591.86362, a<0
8.17, 0.00, 0.0065, 0.0002, 1.2499e+00, 0.1611, 0.0004, -3.3770e-03, 1.0000e+07, 2099.41478, tmax
7.09, 0.00, 0.1436, 0.0013, 1.2750e+00, 0.1699, 0.0001, 8.2671e-03, 1.0000e+07, 2193.65935, tmax
7.79, 0.00, 0.1219, 0.0000, 1.2768e+00, 0.1352, 0.0001, 6.6978e-02, 1.0000e+07, 2171.61478, tmax
8.49, 0.00, 0.0020, 0.0000, 1.2386e+00, 0.2126, 0.0006, 1.1876e-01, 1.0000e+07, 2120.79689, tmax
7.45, 0.00, 0.0672, 0.0007, 1.2497e+00, 0.1213, 0.0002, 9.8707e-02, 1.0000e+07, 2129.05382, tmax
4.69, 0.00, 0.6060, 0.0002, -1.7489e-01, 0.7019, 0.0009, 1.7620e+00, 2.8374e+05, 138.06957, d<R_roche
7.29, 0.00, 0.2199, 0.0010, 1.3146e+00, 0.1986, 0.0002, -4.7265e-03, 1.0000e+07, 2253.92118, tmax
7.69, 0.00, 0.0657, 0.0005, 1.2500e+00, 0.1310, 0.0005, 4.6697e-03, 1.0000e+07, 2109.66881, tmax
7.97, 0.00, 0.0153, 0.0000, 1.2524e+00, 0.1471, 0.0003, 2.5610e-02, 1.0000e+07, 2101.97555, tmax
8.87, 0.00, 0.0003, 0.0002, 2.3095e-03, 0.3336, 0.2083, 1.4269e-01, 8.8797e+02, 0.52403, a>0.4R_H
7.78, 0.00, 0.0652, 0.0000, 1.2538e+00, 0.1366, 0.0004, 1.5145e-02, 1.0000e+07, 2110.99930, tmax
4.98, 0.00, 0.3917, 0.0002, 3.6714e-01, 0.3860, 0.0003, -5.5189e+00, 4.5900e+05, 203.54832, collision
4.46, 0.00, 0.4392, 0.0002, -3.6911e-01, 71.2705, 0.0003, -1.4409e+00, 2.1489e+05, 111.48227, a<0
7.40, 0.00, 0.1488, 0.0007, 1.2857e+00, 0.1389, 0.0004, 9.7517e-02, 1.0000e+07, 2218.74327, tmax
6.23, 0.00, 0.3143, 0.0003, 2.0155e+00, 0.2252, 0.0006, -1.1227e+00, 6.9949e+06, 1643.17549, collision
3.68, 0.00, 0.2992, 0.0007, 2.6068e+00, 0.3153, 0.0018, -2.5770e-01, 1.6860e+05, 93.32264, collision
6.42, 0.00, 0.5542, 0.0011, 5.9392e-01, 0.7825, 0.0004, 2.6342e+00, 5.1465e+06, 1300.02547, a>0.4R_H
8.09, 0.00, 0.0145, 0.0001, 1.2504e+00, 0.1525, 0.0003, 7.6242e-02, 1.0000e+07, 2100.96282, tmax
4.51, 0.00, 0.6057, 0.0000, 2.5728e-01, 0.2907, 0.0004, 4.0270e-01, 5.5481e+05, 236.79341, d<R_roche
6.27, 0.00, 0.6337, 0.0014, 4.0436e-01, 103566.3047, 0.0003, -1.0062e+00, 2.7147e+06, 782.00631, a<0
8.29, 0.00, 0.0033, 0.0001, 1.2424e+00, 0.1731, 0.0002, 8.0170e-03, 1.0000e+07, 2116.84821, tmax
6.95, 0.00, 0.5264, 0.0016, 8.3239e-01, 0.6550, 0.0003, 2.0148e+00, 8.8935e+06, 2026.63879, a>0.4R_H
7.05, 0.00, 0.3020, 0.0012, 1.3070e+00, 0.3004, 0.0001, 7.9367e-02, 1.0000e+07, 2239.57460, tmax
5.07, 0.00, 0.5957, 0.0002, 7.5989e-03, 1575.1459, 0.0007, -1.1384e+00, 5.4917e+05, 237.44577, a<0
6.65, 0.00, 0.5144, 0.0003, 6.5867e-01, 0.5477, 0.0003, 2.3378e+00, 5.9633e+06, 1443.10525, a>0.4R_H
7.14, 0.00, 0.2089, 0.0013, 1.2947e+00, 0.2094, 0.0006, 8.3611e-02, 1.0000e+07, 2220.58141, tmax
5.16, 0.00, 0.5932, 0.0001, 8.5732e-02, 0.9437, 0.0003, 1.1019e+01, 5.5242e+05, 230.79493, a>0.4R_H
4.61, 0.00, 0.3226, 0.0001, 8.7514e-01, 0.2579, 0.0005, 2.7475e+00, 6.7339e+05, 278.48929, collision
8.21, 0.00, 0.0049, 0.0002, 1.2477e+00, 0.1651, 0.0001, 9.7933e-02, 1.0000e+07, 2105.47306, tmax
7.83, 0.00, 0.0689, 0.0000, 1.2598e+00, 0.1381, 0.0002, 1.1778e-01, 1.0000e+07, 2131.05877, tmax
5.58, 0.00, 0.6984, 0.0006, -3.3030e-01, 0.5565, 0.0003, 1.0014e+00, 8.7147e+05, 330.15024, d<R_roche
3.69, 0.00, 0.3862, 0.0003, 5.7738e-01, 0.3105, 0.0015, 4.6012e+00, 1.6079e+05, 89.15376, collision
6.80, 0.00, 0.5946, 0.0004, 7.7152e-01, 0.6218, 0.0001, 2.2759e+00, 8.5367e+06, 1902.16139, a>0.4R_H
8.86, 0.00, 0.0002, 0.0002, 2.2398e-03, 0.0270, 0.0270, 1.7018e-01, 8.5381e+02, 0.50419, a>0.4R_H
5.82, 0.00, 0.6940, 0.0012, 2.1193e-02, 0.8551, 0.0001, 4.0743e+00, 1.6339e+06, 544.07864, a>0.4R_H
7.30, 0.00, 0.2508, 0.0009, 1.3091e+00, 0.2499, 0.0006, 5.5319e-02, 1.0000e+07, 2273.79227, tmax
7.44, 0.00, 0.1530, 0.0008, 1.2921e+00, 0.1344, 0.0006, 3.7295e-03, 1.0000e+07, 2225.76180, tmax
8.57, 0.00, 0.0003, 0.0001, 3.5671e-03, 0.2124, 0.0483, 2.1091e-01, 1.3661e+03, 0.80002, a>0.4R_H
7.43, 0.00, 0.1413, 0.0007, 1.2788e+00, 0.1423, 0.0005, 1.1844e-01, 1.0000e+07, 2206.42124, tmax
6.19, 0.00, 6438.4104, 0.0016, -1.1641e+00, 0.3013, 0.0002, -6.4633e-01, 5.9415e+06, 1430.55883, a<0
4.01, 0.00, 0.3077, 0.0002, -7.8556e+01, 0.3169, 0.0009, -4.8616e-01, 3.0011e+05, 148.73201, collision
6.24, 0.00, 0.5216, 0.0012, -5.5147e+01, 0.5914, 0.0003, -3.9505e-01, 2.7802e+06, 809.18204, collision
4.29, 0.00, 0.4730, 0.0006, 1.7030e+01, 0.7115, 0.0010, -4.2892e-01, 4.6806e+05, 210.47300, collision
4.64, 0.00, 0.3093, 0.0002, 8.0827e+00, 0.2773, 0.0003, -3.6838e-01, 7.2064e+05, 293.64241, collision
7.80, 0.00, 0.0677, 0.0000, 1.2532e+00, 0.1358, 0.0003, 7.3253e-02, 1.0000e+07, 2104.21787, tmax
8.83, 0.00, 0.0002, 0.0002, 2.2354e-03, 0.1091, 0.1091, 5.5067e-02, 8.5381e+02, 0.50122, a>0.4R_H
7.85, 0.00, 0.0748, 0.0000, 1.2601e+00, 0.1373, 0.0006, 1.2489e-01, 1.0000e+07, 2115.11191, tmax
8.38, 0.00, 0.0025, 0.0000, 1.2391e+00, 0.1892, 0.0006, 9.1047e-02, 1.0000e+07, 2127.28200, tmax
5.64, 0.00, 0.5494, 0.0001, 2.1219e-01, 2711.1668, 0.0001, -1.0723e+00, 1.1202e+06, 400.24883, a<0
6.15, 0.00, 0.7223, 0.0011, 1.6696e-01, 0.5019, 0.0005, 5.7046e-01, 2.3418e+06, 709.74742, d<R_roche
6.77, 0.00, 0.4846, 0.0002, 7.4489e-01, 0.5890, 0.0002, 2.1458e+00, 8.0552e+06, 1829.38806, a>0.4R_H
8.99, 0.00, 0.0002, 0.0002, 2.2378e-03, 67238.4668, 1.0000, -1.0018e+00, 8.5381e+02, 0.50149, a<0
8.43, 0.00, 0.0019, 0.0000, 1.2383e+00, 0.1945, 0.0003, 4.7178e-02, 1.0000e+07, 2121.53006, tmax
4.50, 0.00, 0.7054, 0.0001, 1.2397e+01, 0.5194, 0.0017, -7.9737e-01, 1.7927e+05, 94.87521, d<R_roche
6.82, 0.00, 0.3461, 0.0002, -1.5874e+01, 0.4384, 0.0001, -5.6514e-01, 8.9678e+06, 2013.51298, collision
4.73, 0.00, 0.3247, 0.0002, 9.0415e-01, 0.2561, 0.0002, 1.2588e+00, 7.4849e+05, 299.10084, collision
4.94, 0.00, 1778.7244, 0.0000, -1.4694e+00, 0.2456, 0.0000, -7.2399e-01, 9.5515e+05, 357.51772, a<0
5.44, 0.00, 0.3749, 0.0001, 1.4366e+00, 0.5480, 0.0002, 1.6772e+00, 1.0575e+06, 405.84892, collision
5.56, 0.00, 0.5827, 0.0004, 3.1026e-01, 0.8382, 0.0002, 5.8107e+00, 2.2656e+06, 684.32354, a>0.4R_H
6.03, 0.00, 0.4420, 0.0008, 4.7558e-01, 0.8246, 0.0001, 3.5533e+00, 2.9945e+06, 894.48639, a>0.4R_H
4.91, 0.00, 0.2443, 0.0001, 2.6195e+00, 0.2372, 0.0002, 1.2899e+00, 7.2438e+05, 277.96811, collision
7.38, 0.00, 0.1589, 0.0009, 1.2866e+00, 0.1583, 0.0003, 7.5583e-02, 1.0000e+07, 2234.57087, tmax
5.38, 0.00, 956.7091, 0.0001, -1.5421e+00, 0.6965, 0.0005, -6.4987e-01, 9.2017e+05, 352.38577, a<0
6.25, 0.00, 0.6177, 0.0015, 4.3320e-01, 80172.0743, 0.0002, -1.0073e+00, 3.2273e+06, 909.82930, a<0
4.41, 0.00, 0.5478, 0.0007, -3.1835e-02, 0.7460, 0.0010, 1.2166e+00, 1.7343e+05, 95.76935, d<R_roche
4.49, 0.00, 0.3090, 0.0003, 2.9523e+00, 0.2623, 0.0002, -3.6941e-02, 4.3102e+05, 187.20723, collision
3.58, 0.00, 0.2830, 0.0026, 4.0153e-01, 0.2689, 0.0023, 6.2555e+00, 1.0607e+05, 61.86728, collision
8.88, 0.00, 0.0004, 0.0004, 2.2362e-03, 0.3417, 0.3417, 1.9679e-01, 8.5381e+02, 0.50585, a>0.4R_H
3.74, 0.00, 0.2912, 0.0005, -6.6977e+00, 0.2767, 0.0002, -5.2828e-01, 1.4279e+05, 78.32749, collision
3.55, 0.00, 0.4003, 0.0037, -4.0441e-01, 0.2772, 0.0010, 3.8275e+00, 9.6310e+04, 56.57530, d<R_roche
8.56, 0.00, 0.0003, 0.0000, 9.6025e-03, 0.2133, 0.0056, 2.2219e-01, 3.6885e+03, 2.11392, a>0.4R_H
8.64, 0.00, 0.0002, 0.0001, 2.4155e-03, 0.1493, 0.1026, 1.4714e-01, 9.2212e+02, 0.54223, a>0.4R_H
3.84, 0.00, 0.4777, 0.0007, -1.3653e-01, 50.4334, 0.0013, -2.5506e+00, 1.7886e+05, 94.79788, a<0
7.41, 0.00, 0.1820, 0.0008, 1.2945e+00, 0.1720, 0.0002, 1.8539e-02, 1.0000e+07, 2235.03413, tmax
4.68, 0.00, 0.4897, 0.0004, 4.0003e-01, 0.5078, 0.0009, 1.1555e+01, 2.7937e+05, 139.36549, collision
5.42, 0.00, 0.3829, 0.0000, 8.2702e-01, 0.6197, 0.0004, -1.1421e+01, 1.7663e+06, 575.73421, collision
7.68, 0.00, 0.0698, 0.0004, 1.2530e+00, 0.1337, 0.0004, 1.1855e-01, 1.0000e+07, 2112.67370, tmax
3.95, 0.00, 0.3022, 0.0002, 1.1114e+00, 0.3460, 0.0003, 3.5193e-01, 2.5475e+05, 128.99773, collision
6.08, 0.00, 0.4109, 0.0010, -4.6432e+00, 0.5775, 0.0001, -4.2081e-01, 2.2489e+06, 685.53309, collision
5.71, 0.00, 0.5011, 0.0009, 2.8694e+01, 0.3891, 0.0003, 3.3794e-01, 1.2310e+06, 452.28879, collision
6.69, 0.00, 0.5251, 0.0008, 5.1024e-01, 53323.3101, 0.0004, -1.0081e+00, 6.8140e+06, 1586.25344, a<0
7.26, 0.00, 0.2504, 0.0010, 1.3268e+00, 0.2543, 0.0001, 7.5606e-02, 1.0000e+07, 2273.32941, tmax
7.16, 0.00, 0.2722, 0.0010, 1.3257e+00, 0.2660, 0.0003, 1.0431e-01, 1.0000e+07, 2254.25161, tmax
3.70, 0.00, 0.3270, 0.0007, 3.9893e-01, 0.2674, 0.0020, 9.3327e-01, 1.2608e+05, 70.31638, collision
8.03, 0.00, 0.0144, 0.0000, 1.2544e+00, 0.1510, 0.0002, 1.3099e-02, 1.0000e+07, 2090.55446, tmax
5.62, 0.00, 0.3322, 0.0006, 3.0095e+00, 0.3859, 0.0004, 1.6853e-03, 2.4357e+06, 732.09356, collision
8.76, 0.00, 0.0002, 0.0002, 2.2313e-03, 0.2999, 0.2999, 1.0960e-01, 8.5381e+02, 0.50166, a>0.4R_H
6.87, 0.00, 0.2567, 0.0012, 1.2714e+00, 0.2134, 0.0002, 8.3622e-02, 1.0000e+07, 2172.58376, tmax
6.55, 0.00, 0.6419, 0.0019, 6.4831e-01, 122601.4299, 0.0002, -1.0046e+00, 6.2201e+06, 1534.88587, a<0
7.42, 0.00, 0.1522, 0.0007, 1.2781e+00, 0.1529, 0.0006, 1.0608e-01, 1.0000e+07, 2208.97716, tmax
8.30, 0.00, 0.0036, 0.0001, 1.2412e+00, 0.1759, 0.0003, 1.1613e-01, 1.0000e+07, 2114.48272, tmax
5.17, 0.00, 0.3733, 0.0001, -2.8641e+01, 0.3391, 0.0004, -5.0784e-01, 5.9955e+05, 253.87744, collision
3.89, 0.00, 0.2852, 0.0003, 5.5935e-01, 0.2603, 0.0002, 1.6520e+00, 1.8766e+05, 98.25048, collision
8.07, 0.00, 0.0140, 0.0000, 1.2529e+00, 0.1530, 0.0002, 8.6341e-02, 1.0000e+07, 2097.30032, tmax
3.79, 0.00, 0.3026, 0.0006, 1.1047e-01, 0.3268, 0.0016, -3.0605e+00, 2.0168e+05, 107.76230, collision
4.95, 0.00, 0.3416, 0.0002, 2.7845e+00, 0.3062, 0.0006, 6.2400e-01, 3.2292e+05, 148.65617, collision
6.60, 0.00, 0.5793, 0.0011, 5.0338e-01, 23767.9702, 0.0005, -1.0136e+00, 2.9072e+06, 842.94483, a<0
4.03, 0.00, 0.5630, 0.0003, -4.8963e-01, 0.4891, 0.0002, 1.3235e+00, 2.5143e+05, 125.68745, d<R_roche
4.14, 0.00, 0.3749, 0.0001, 1.4967e+00, 0.3043, 0.0005, 1.2612e-01, 3.2904e+05, 157.86950, collision
8.93, 0.00, 0.0040, 0.0040, 2.0709e-03, 52538.6783, 1.0000, -1.0022e+00, 8.5381e+02, 0.50600, a<0
3.53, 0.00, 0.4631, 0.0017, -3.1737e-01, 1265.1598, 0.0020, -1.2212e+00, 9.2519e+04, 54.85052, a<0
3.99, 0.00, 0.6284, 0.0003, -5.4284e-01, 0.8136, 0.0008, 5.1123e+00, 2.8446e+05, 142.12352, d<R_roche
6.20, 0.00, 0.6368, 0.0012, 3.8790e-01, 350.1013, 0.0004, -1.2792e+00, 5.0264e+06, 1290.91854, a<0
7.23, 0.00, 0.4674, 0.0011, 9.3515e-01, 0.7367, 0.0003, 1.7897e+00, 9.5630e+06, 2188.75078, a>0.4R_H
7.34, 0.00, 0.2113, 0.0008, 1.3298e+00, 0.1761, 0.0004, 9.6975e-02, 1.0000e+07, 2282.86442, tmax
6.56, 0.00, 0.3309, 0.0018, -4.5645e+00, 0.3504, 0.0003, -6.5246e-01, 7.4915e+06, 1753.63259, collision
3.65, 0.00, 0.2929, 0.0009, 6.5166e+00, 0.3097, 0.0012, -2.8589e-01, 1.5288e+05, 85.56209, collision
5.48, 0.00, 0.4029, 0.0001, 1.7062e+00, 0.5281, 0.0006, 3.7221e+00, 1.0359e+06, 382.53894, collision
5.75, 0.00, 0.5560, 0.0008, -7.7066e+00, 0.6315, 0.0004, -5.9878e-01, 1.4323e+06, 488.67479, collision
8.10, 0.00, 0.0085, 0.0001, 1.2503e+00, 0.1562, 0.0004, 5.6285e-02, 1.0000e+07, 2097.70426, tmax
5.09, 0.00, 0.6193, 0.0002, -3.0993e-01, 0.5736, 0.0001, 1.4693e+00, 4.4310e+05, 194.54222, d<R_roche
3.92, 0.00, 0.2980, 0.0002, 8.2576e+00, 0.2986, 0.0006, -3.8812e-01, 2.1794e+05, 112.17768, collision
5.18, 0.00, 0.6312, 0.0002, -2.8540e-01, 0.6851, 0.0004, 2.0033e+00, 6.5481e+05, 274.54730, d<R_roche
8.05, 0.00, 0.0120, 0.0000, 1.2543e+00, 0.1506, 0.0005, 1.2154e-01, 1.0000e+07, 2096.53633, tmax
5.73, 0.00, 0.2603, 0.0001, 7.9047e-01, 0.2504, 0.0003, -2.3213e+00, 2.8406e+06, 813.93228, collision
3.72, 0.00, 0.3082, 0.0007, 1.6243e-01, 0.3111, 0.0005, -1.2927e+01, 1.7345e+05, 94.66104, collision
3.85, 0.00, 0.3087, 0.0002, 7.3772e-01, 0.3187, 0.0008, 3.6782e+00, 2.2899e+05, 119.67619, collision
7.54, 0.00, 0.0800, 0.0007, 1.2558e+00, 0.1280, 0.0001, 1.0222e-01, 1.0000e+07, 2132.76368, tmax
4.53, 0.00, 0.3411, 0.0001, 6.3761e+00, 0.3158, 0.0006, -2.6094e-01, 7.1144e+05, 296.78655, collision
5.60, 0.00, 0.5830, 0.0003, 2.8697e-01, 68520.7597, 0.0002, -1.0096e+00, 1.4235e+06, 505.42447, a<0
8.12, 0.00, 0.0135, 0.0002, 1.2481e+00, 0.1576, 0.0001, 4.3403e-02, 1.0000e+07, 2101.00768, tmax
6.91, 0.00, 0.1573, 0.0003, 1.2513e+00, 0.1945, 0.0002, 4.8425e-02, 1.0000e+07, 2136.02821, tmax
6.05, 0.00, 0.5577, 0.0010, 3.7640e-01, 79795.0744, 0.0002, -1.0080e+00, 2.5041e+06, 751.51553, a<0
8.04, 0.00, 0.0139, 0.0000, 1.2535e+00, 0.1524, 0.0002, 6.0731e-02, 1.0000e+07, 2090.26510, tmax
